openings: 400 positions from tests/openings_gen.fen
gauntlet: agent@engine vs agent@checkpoints/syzygy | SPRT elo0=0.0 elo1=8.0 alpha=0.025 beta=0.025 max_games=1500 | 10000ms+100ms | 6 workers
   1 games  +0 =1 -0   -0 Elo +/- 0   3fold=1 (100%)   147s      mean=0.500 LLR=+0.00 (game LLR=+0.00) [CONTINUE]
 360 games  +83 =207 -70   +13 Elo +/- 23   3fold=197 (55%)   1916s      mean=0.518 LLR=+0.60 (game LLR=+0.48) [CONTINUE]
 361 games  +84 =207 -70   +13 Elo +/- 23   3fold=197 (55%)   1916s      mean=0.519 LLR=+0.60 (game LLR=+0.53) [CONTINUE]
 362 games  +85 =207 -70   +14 Elo +/- 23   3fold=197 (54%)   1932s      mean=0.521 LLR=+0.60 (game LLR=+0.58) [CONTINUE]
 363 games  +86 =207 -70   +15 Elo +/- 23   3fold=197 (54%)   1934s      mean=0.522 LLR=+0.71 (game LLR=+0.64) [CONTINUE]
 364 games  +86 =208 -70   +15 Elo +/- 23   3fold=198 (54%)   1940s      mean=0.522 LLR=+0.71 (game LLR=+0.64) [CONTINUE]
 365 games  +86 =208 -71   +14 Elo +/- 23   3fold=198 (54%)   1944s      mean=0.521 LLR=+0.71 (game LLR=+0.58) [CONTINUE]
 366 games  +86 =209 -71   +14 Elo +/- 23   3fold=199 (54%)   1950s      mean=0.520 LLR=+0.57 (game LLR=+0.58) [CONTINUE]
 367 games  +86 =210 -71   +14 Elo +/- 23   3fold=200 (54%)   1951s      mean=0.520 LLR=+0.63 (game LLR=+0.58) [CONTINUE]
 368 games  +87 =210 -71   +15 Elo +/- 23   3fold=200 (54%)   1959s      mean=0.522 LLR=+0.63 (game LLR=+0.63) [CONTINUE]
 369 games  +88 =210 -71   +16 Elo +/- 23   3fold=200 (54%)   1961s      mean=0.523 LLR=+0.63 (game LLR=+0.68) [CONTINUE]
 370 games  +88 =211 -71   +16 Elo +/- 23   3fold=201 (54%)   1970s      mean=0.523 LLR=+0.63 (game LLR=+0.69) [CONTINUE]
 371 games  +88 =212 -71   +16 Elo +/- 23   3fold=202 (54%)   1977s      mean=0.523 LLR=+0.63 (game LLR=+0.69) [CONTINUE]
 372 games  +88 =212 -72   +15 Elo +/- 23   3fold=202 (54%)   1979s      mean=0.522 LLR=+0.63 (game LLR=+0.63) [CONTINUE]
 373 games  +88 =212 -73   +14 Elo +/- 23   3fold=202 (54%)   1980s      mean=0.520 LLR=+0.63 (game LLR=+0.57) [CONTINUE]
 374 games  +88 =212 -74   +13 Elo +/- 23   3fold=202 (54%)   1988s      mean=0.519 LLR=+0.63 (game LLR=+0.52) [CONTINUE]
 375 games  +89 =212 -74   +14 Elo +/- 23   3fold=202 (54%)   1991s      mean=0.520 LLR=+0.64 (game LLR=+0.57) [CONTINUE]
 376 games  +89 =213 -74   +14 Elo +/- 23   3fold=203 (54%)   2000s      mean=0.520 LLR=+0.74 (game LLR=+0.57) [CONTINUE]
 377 games  +89 =214 -74   +14 Elo +/- 23   3fold=204 (54%)   2005s      mean=0.520 LLR=+0.74 (game LLR=+0.57) [CONTINUE]
 378 games  +89 =215 -74   +14 Elo +/- 23   3fold=205 (54%)   2005s      mean=0.520 LLR=+0.68 (game LLR=+0.57) [CONTINUE]
 379 games  +89 =216 -74   +14 Elo +/- 23   3fold=205 (54%)   2013s      mean=0.520 LLR=+0.68 (game LLR=+0.57) [CONTINUE]
 380 games  +90 =216 -74   +15 Elo +/- 23   3fold=205 (54%)   2019s      mean=0.521 LLR=+0.62 (game LLR=+0.62) [CONTINUE]
 381 games  +90 =217 -74   +15 Elo +/- 23   3fold=206 (54%)   2024s      mean=0.521 LLR=+0.62 (game LLR=+0.62) [CONTINUE]
 382 games  +90 =218 -74   +15 Elo +/- 23   3fold=207 (54%)   2031s      mean=0.521 LLR=+0.62 (game LLR=+0.62) [CONTINUE]
 383 games  +90 =219 -74   +15 Elo +/- 23   3fold=208 (54%)   2036s      mean=0.521 LLR=+0.62 (game LLR=+0.63) [CONTINUE]
 384 games  +90 =219 -75   +14 Elo +/- 23   3fold=208 (54%)   2041s      mean=0.520 LLR=+0.62 (game LLR=+0.57) [CONTINUE]
 385 games  +90 =219 -76   +13 Elo +/- 23   3fold=208 (54%)   2047s      mean=0.518 LLR=+0.62 (game LLR=+0.51) [CONTINUE]
 386 games  +91 =219 -76   +14 Elo +/- 23   3fold=208 (54%)   2055s      mean=0.519 LLR=+0.62 (game LLR=+0.56) [CONTINUE]
 387 games  +91 =220 -76   +13 Elo +/- 23   3fold=209 (54%)   2058s      mean=0.519 LLR=+0.68 (game LLR=+0.56) [CONTINUE]
 388 games  +91 =220 -77   +13 Elo +/- 23   3fold=209 (54%)   2058s      mean=0.518 LLR=+0.68 (game LLR=+0.51) [CONTINUE]
 389 games  +91 =221 -77   +13 Elo +/- 23   3fold=210 (54%)   2067s      mean=0.518 LLR=+0.68 (game LLR=+0.51) [CONTINUE]
 390 games  +92 =221 -77   +13 Elo +/- 23   3fold=210 (54%)   2067s      mean=0.519 LLR=+0.68 (game LLR=+0.56) [CONTINUE]
 391 games  +93 =221 -77   +14 Elo +/- 23   3fold=210 (54%)   2076s      mean=0.520 LLR=+0.68 (game LLR=+0.61) [CONTINUE]
 392 games  +93 =222 -77   +14 Elo +/- 23   3fold=211 (54%)   2083s      mean=0.520 LLR=+0.68 (game LLR=+0.61) [CONTINUE]
 393 games  +94 =222 -77   +15 Elo +/- 23   3fold=211 (54%)   2087s      mean=0.522 LLR=+0.68 (game LLR=+0.66) [CONTINUE]
 394 games  +94 =223 -77   +15 Elo +/- 23   3fold=212 (54%)   2088s      mean=0.522 LLR=+0.69 (game LLR=+0.66) [CONTINUE]
 395 games  +95 =223 -77   +16 Elo +/- 23   3fold=212 (54%)   2095s      mean=0.523 LLR=+0.69 (game LLR=+0.71) [CONTINUE]
 396 games  +95 =223 -78   +15 Elo +/- 23   3fold=212 (54%)   2097s      mean=0.521 LLR=+0.69 (game LLR=+0.66) [CONTINUE]
 397 games  +95 =223 -79   +14 Elo +/- 23   3fold=212 (53%)   2103s      mean=0.520 LLR=+0.69 (game LLR=+0.60) [CONTINUE]
 398 games  +95 =224 -79   +14 Elo +/- 23   3fold=213 (54%)   2109s      mean=0.520 LLR=+0.69 (game LLR=+0.60) [CONTINUE]
 399 games  +95 =225 -79   +14 Elo +/- 23   3fold=214 (54%)   2118s      mean=0.520 LLR=+0.69 (game LLR=+0.60) [CONTINUE]
 400 games  +95 =226 -79   +14 Elo +/- 22   3fold=215 (54%)   2119s      mean=0.520 LLR=+0.69 (game LLR=+0.61) [CONTINUE]
 401 games  +95 =227 -79   +14 Elo +/- 22   3fold=216 (54%)   2122s      mean=0.520 LLR=+0.69 (game LLR=+0.61) [CONTINUE]
 402 games  +95 =228 -79   +14 Elo +/- 22   3fold=217 (54%)   2130s      mean=0.520 LLR=+0.75 (game LLR=+0.61) [CONTINUE]
 403 games  +95 =228 -80   +13 Elo +/- 22   3fold=217 (54%)   2137s      mean=0.519 LLR=+0.75 (game LLR=+0.55) [CONTINUE]
 404 games  +95 =229 -80   +13 Elo +/- 22   3fold=217 (54%)   2139s      mean=0.519 LLR=+0.75 (game LLR=+0.55) [CONTINUE]
 405 games  +95 =229 -81   +12 Elo +/- 22   3fold=217 (54%)   2148s      mean=0.517 LLR=+0.69 (game LLR=+0.50) [CONTINUE]
 406 games  +95 =230 -81   +12 Elo +/- 22   3fold=218 (54%)   2149s      mean=0.517 LLR=+0.62 (game LLR=+0.50) [CONTINUE]
 407 games  +95 =231 -81   +12 Elo +/- 22   3fold=219 (54%)   2152s      mean=0.517 LLR=+0.63 (game LLR=+0.50) [CONTINUE]
 408 games  +95 =232 -81   +12 Elo +/- 22   3fold=220 (54%)   2161s      mean=0.517 LLR=+0.63 (game LLR=+0.50) [CONTINUE]
 409 games  +95 =233 -81   +12 Elo +/- 22   3fold=221 (54%)   2165s      mean=0.517 LLR=+0.63 (game LLR=+0.50) [CONTINUE]
 410 games  +95 =234 -81   +12 Elo +/- 22   3fold=222 (54%)   2168s      mean=0.517 LLR=+0.56 (game LLR=+0.50) [CONTINUE]
 411 games  +95 =235 -81   +12 Elo +/- 22   3fold=223 (54%)   2178s      mean=0.517 LLR=+0.56 (game LLR=+0.50) [CONTINUE]
 412 games  +95 =236 -81   +12 Elo +/- 22   3fold=224 (54%)   2180s      mean=0.517 LLR=+0.56 (game LLR=+0.50) [CONTINUE]
 413 games  +95 =237 -81   +12 Elo +/- 22   3fold=225 (54%)   2184s      mean=0.517 LLR=+0.56 (game LLR=+0.50) [CONTINUE]
 414 games  +95 =237 -82   +11 Elo +/- 22   3fold=225 (54%)   2190s      mean=0.516 LLR=+0.56 (game LLR=+0.44) [CONTINUE]
 415 games  +95 =238 -82   +11 Elo +/- 22   3fold=226 (54%)   2198s      mean=0.516 LLR=+0.56 (game LLR=+0.44) [CONTINUE]
 416 games  +95 =239 -82   +11 Elo +/- 22   3fold=226 (54%)   2204s      mean=0.516 LLR=+0.57 (game LLR=+0.45) [CONTINUE]
 417 games  +95 =239 -83   +10 Elo +/- 22   3fold=226 (54%)   2206s      mean=0.514 LLR=+0.57 (game LLR=+0.39) [CONTINUE]
 418 games  +95 =240 -83   +10 Elo +/- 22   3fold=226 (54%)   2215s      mean=0.514 LLR=+0.50 (game LLR=+0.39) [CONTINUE]
 419 games  +95 =240 -84   +9 Elo +/- 22   3fold=226 (54%)   2218s      mean=0.513 LLR=+0.50 (game LLR=+0.33) [CONTINUE]
 420 games  +95 =241 -84   +9 Elo +/- 22   3fold=227 (54%)   2221s      mean=0.513 LLR=+0.50 (game LLR=+0.33) [CONTINUE]
 421 games  +95 =242 -84   +9 Elo +/- 22   3fold=228 (54%)   2229s      mean=0.513 LLR=+0.44 (game LLR=+0.33) [CONTINUE]
 422 games  +96 =242 -84   +10 Elo +/- 22   3fold=228 (54%)   2229s      mean=0.514 LLR=+0.44 (game LLR=+0.39) [CONTINUE]
 423 games  +97 =242 -84   +11 Elo +/- 22   3fold=228 (54%)   2238s      mean=0.515 LLR=+0.44 (game LLR=+0.44) [CONTINUE]
 424 games  +97 =243 -84   +11 Elo +/- 22   3fold=229 (54%)   2249s      mean=0.515 LLR=+0.44 (game LLR=+0.44) [CONTINUE]
 425 games  +97 =244 -84   +11 Elo +/- 22   3fold=230 (54%)   2252s      mean=0.515 LLR=+0.44 (game LLR=+0.44) [CONTINUE]
 426 games  +97 =245 -84   +11 Elo +/- 22   3fold=231 (54%)   2262s      mean=0.515 LLR=+0.44 (game LLR=+0.44) [CONTINUE]
 427 games  +97 =246 -84   +11 Elo +/- 21   3fold=231 (54%)   2262s      mean=0.515 LLR=+0.44 (game LLR=+0.44) [CONTINUE]
 428 games  +98 =246 -84   +11 Elo +/- 21   3fold=231 (54%)   2266s      mean=0.516 LLR=+0.38 (game LLR=+0.49) [CONTINUE]
 429 games  +98 =247 -84   +11 Elo +/- 21   3fold=232 (54%)   2273s      mean=0.516 LLR=+0.49 (game LLR=+0.49) [CONTINUE]
 430 games  +98 =248 -84   +11 Elo +/- 21   3fold=233 (54%)   2278s      mean=0.516 LLR=+0.55 (game LLR=+0.49) [CONTINUE]
 431 games  +98 =249 -84   +11 Elo +/- 21   3fold=234 (54%)   2282s      mean=0.516 LLR=+0.55 (game LLR=+0.49) [CONTINUE]
 432 games  +98 =250 -84   +11 Elo +/- 21   3fold=235 (54%)   2290s      mean=0.516 LLR=+0.55 (game LLR=+0.49) [CONTINUE]
 433 games  +99 =250 -84   +12 Elo +/- 21   3fold=235 (54%)   2293s      mean=0.517 LLR=+0.55 (game LLR=+0.55) [CONTINUE]
 434 games  +100 =250 -84   +13 Elo +/- 21   3fold=235 (54%)   2298s      mean=0.518 LLR=+0.55 (game LLR=+0.60) [CONTINUE]
 435 games  +100 =251 -84   +13 Elo +/- 21   3fold=236 (54%)   2300s      mean=0.518 LLR=+0.61 (game LLR=+0.60) [CONTINUE]
 436 games  +100 =252 -84   +13 Elo +/- 21   3fold=237 (54%)   2309s      mean=0.518 LLR=+0.61 (game LLR=+0.60) [CONTINUE]
 437 games  +100 =253 -84   +13 Elo +/- 21   3fold=238 (54%)   2314s      mean=0.518 LLR=+0.61 (game LLR=+0.60) [CONTINUE]
 438 games  +100 =254 -84   +13 Elo +/- 21   3fold=239 (55%)   2322s      mean=0.518 LLR=+0.61 (game LLR=+0.60) [CONTINUE]
 439 games  +100 =255 -84   +13 Elo +/- 21   3fold=240 (55%)   2324s      mean=0.518 LLR=+0.61 (game LLR=+0.60) [CONTINUE]
 440 games  +100 =255 -85   +12 Elo +/- 21   3fold=240 (55%)   2328s      mean=0.517 LLR=+0.61 (game LLR=+0.55) [CONTINUE]
 441 games  +100 =256 -85   +12 Elo +/- 21   3fold=241 (55%)   2331s      mean=0.517 LLR=+0.61 (game LLR=+0.55) [CONTINUE]
 442 games  +100 =257 -85   +12 Elo +/- 21   3fold=242 (55%)   2341s      mean=0.517 LLR=+0.67 (game LLR=+0.55) [CONTINUE]
 443 games  +100 =258 -85   +12 Elo +/- 21   3fold=243 (55%)   2345s      mean=0.517 LLR=+0.67 (game LLR=+0.55) [CONTINUE]
 444 games  +100 =258 -86   +11 Elo +/- 21   3fold=243 (55%)   2348s      mean=0.516 LLR=+0.67 (game LLR=+0.49) [CONTINUE]
 445 games  +101 =258 -86   +12 Elo +/- 21   3fold=243 (55%)   2358s      mean=0.517 LLR=+0.67 (game LLR=+0.54) [CONTINUE]
 446 games  +101 =258 -87   +11 Elo +/- 21   3fold=243 (54%)   2358s      mean=0.516 LLR=+0.67 (game LLR=+0.49) [CONTINUE]
 447 games  +101 =259 -87   +11 Elo +/- 21   3fold=244 (55%)   2369s      mean=0.516 LLR=+0.67 (game LLR=+0.49) [CONTINUE]
 448 games  +101 =260 -87   +11 Elo +/- 21   3fold=245 (55%)   2371s      mean=0.516 LLR=+0.67 (game LLR=+0.49) [CONTINUE]
 449 games  +102 =260 -87   +12 Elo +/- 21   3fold=245 (55%)   2378s      mean=0.517 LLR=+0.61 (game LLR=+0.54) [CONTINUE]
 450 games  +102 =261 -87   +12 Elo +/- 21   3fold=246 (55%)   2378s      mean=0.517 LLR=+0.61 (game LLR=+0.54) [CONTINUE]
 451 games  +102 =262 -87   +12 Elo +/- 21   3fold=247 (55%)   2387s      mean=0.517 LLR=+0.61 (game LLR=+0.54) [CONTINUE]
 452 games  +103 =262 -87   +12 Elo +/- 21   3fold=247 (55%)   2391s      mean=0.518 LLR=+0.67 (game LLR=+0.59) [CONTINUE]
 453 games  +104 =262 -87   +13 Elo +/- 21   3fold=247 (55%)   2399s      mean=0.519 LLR=+0.67 (game LLR=+0.65) [CONTINUE]
 454 games  +104 =263 -87   +13 Elo +/- 21   3fold=248 (55%)   2408s      mean=0.519 LLR=+0.67 (game LLR=+0.65) [CONTINUE]
 455 games  +105 =263 -87   +14 Elo +/- 21   3fold=248 (55%)   2419s      mean=0.520 LLR=+0.67 (game LLR=+0.70) [CONTINUE]
 456 games  +105 =264 -87   +14 Elo +/- 21   3fold=248 (54%)   2420s      mean=0.520 LLR=+0.67 (game LLR=+0.70) [CONTINUE]
 457 games  +105 =265 -87   +14 Elo +/- 21   3fold=249 (54%)   2421s      mean=0.520 LLR=+0.67 (game LLR=+0.70) [CONTINUE]
 458 games  +106 =265 -87   +14 Elo +/- 21   3fold=249 (54%)   2422s      mean=0.521 LLR=+0.67 (game LLR=+0.75) [CONTINUE]
 459 games  +106 =266 -87   +14 Elo +/- 21   3fold=250 (54%)   2426s      mean=0.521 LLR=+0.67 (game LLR=+0.75) [CONTINUE]
 460 games  +106 =267 -87   +14 Elo +/- 21   3fold=251 (55%)   2440s      mean=0.521 LLR=+0.74 (game LLR=+0.76) [CONTINUE]
 461 games  +106 =268 -87   +14 Elo +/- 21   3fold=252 (55%)   2447s      mean=0.521 LLR=+0.74 (game LLR=+0.76) [CONTINUE]
 462 games  +107 =268 -87   +15 Elo +/- 21   3fold=252 (55%)   2452s      mean=0.522 LLR=+0.80 (game LLR=+0.81) [CONTINUE]
 463 games  +107 =269 -87   +15 Elo +/- 21   3fold=253 (55%)   2452s      mean=0.522 LLR=+0.90 (game LLR=+0.81) [CONTINUE]
 464 games  +108 =269 -87   +16 Elo +/- 21   3fold=253 (55%)   2452s      mean=0.523 LLR=+0.91 (game LLR=+0.86) [CONTINUE]
 465 games  +108 =269 -88   +15 Elo +/- 21   3fold=253 (54%)   2456s      mean=0.522 LLR=+0.91 (game LLR=+0.80) [CONTINUE]
 466 games  +109 =269 -88   +16 Elo +/- 21   3fold=253 (54%)   2471s      mean=0.523 LLR=+0.91 (game LLR=+0.86) [CONTINUE]
 467 games  +109 =270 -88   +16 Elo +/- 20   3fold=254 (54%)   2477s      mean=0.522 LLR=+0.97 (game LLR=+0.86) [CONTINUE]
 468 games  +109 =270 -89   +15 Elo +/- 20   3fold=254 (54%)   2480s      mean=0.521 LLR=+1.03 (game LLR=+0.80) [CONTINUE]
 469 games  +109 =271 -89   +15 Elo +/- 20   3fold=255 (54%)   2484s      mean=0.521 LLR=+1.03 (game LLR=+0.80) [CONTINUE]
 470 games  +109 =272 -89   +15 Elo +/- 20   3fold=256 (54%)   2484s      mean=0.521 LLR=+1.03 (game LLR=+0.80) [CONTINUE]
 471 games  +109 =273 -89   +15 Elo +/- 20   3fold=256 (54%)   2497s      mean=0.521 LLR=+1.03 (game LLR=+0.80) [CONTINUE]
 472 games  +110 =273 -89   +15 Elo +/- 20   3fold=256 (54%)   2501s      mean=0.522 LLR=+0.96 (game LLR=+0.85) [CONTINUE]
 473 games  +110 =274 -89   +15 Elo +/- 20   3fold=257 (54%)   2507s      mean=0.522 LLR=+0.96 (game LLR=+0.86) [CONTINUE]
 474 games  +111 =274 -89   +16 Elo +/- 20   3fold=257 (54%)   2512s      mean=0.523 LLR=+0.96 (game LLR=+0.91) [CONTINUE]
 475 games  +111 =275 -89   +16 Elo +/- 20   3fold=258 (54%)   2512s      mean=0.523 LLR=+0.96 (game LLR=+0.91) [CONTINUE]
 476 games  +111 =275 -90   +15 Elo +/- 20   3fold=258 (54%)   2516s      mean=0.522 LLR=+0.97 (game LLR=+0.85) [CONTINUE]
 477 games  +111 =276 -90   +15 Elo +/- 20   3fold=259 (54%)   2528s      mean=0.522 LLR=+0.90 (game LLR=+0.85) [CONTINUE]
 478 games  +112 =276 -90   +16 Elo +/- 20   3fold=259 (54%)   2533s      mean=0.523 LLR=+0.90 (game LLR=+0.90) [CONTINUE]
 479 games  +112 =277 -90   +16 Elo +/- 20   3fold=260 (54%)   2538s      mean=0.523 LLR=+1.01 (game LLR=+0.90) [CONTINUE]
 480 games  +112 =278 -90   +16 Elo +/- 20   3fold=261 (54%)   2539s      mean=0.523 LLR=+1.01 (game LLR=+0.91) [CONTINUE]
 481 games  +112 =279 -90   +16 Elo +/- 20   3fold=262 (54%)   2539s      mean=0.523 LLR=+1.01 (game LLR=+0.91) [CONTINUE]
 482 games  +112 =279 -91   +15 Elo +/- 20   3fold=262 (54%)   2545s      mean=0.522 LLR=+1.01 (game LLR=+0.85) [CONTINUE]
 483 games  +112 =280 -91   +15 Elo +/- 20   3fold=263 (54%)   2557s      mean=0.522 LLR=+1.01 (game LLR=+0.85) [CONTINUE]
 484 games  +112 =281 -91   +15 Elo +/- 20   3fold=264 (55%)   2561s      mean=0.522 LLR=+1.01 (game LLR=+0.85) [CONTINUE]
 485 games  +112 =282 -91   +15 Elo +/- 20   3fold=265 (55%)   2566s      mean=0.522 LLR=+1.01 (game LLR=+0.85) [CONTINUE]
 486 games  +112 =283 -91   +15 Elo +/- 20   3fold=266 (55%)   2569s      mean=0.522 LLR=+1.01 (game LLR=+0.85) [CONTINUE]
 487 games  +112 =283 -92   +14 Elo +/- 20   3fold=266 (55%)   2570s      mean=0.521 LLR=+1.01 (game LLR=+0.79) [CONTINUE]
 488 games  +112 =284 -92   +14 Elo +/- 20   3fold=267 (55%)   2575s      mean=0.520 LLR=+0.95 (game LLR=+0.80) [CONTINUE]
 489 games  +112 =285 -92   +14 Elo +/- 20   3fold=268 (55%)   2583s      mean=0.520 LLR=+0.88 (game LLR=+0.80) [CONTINUE]
 490 games  +112 =286 -92   +14 Elo +/- 20   3fold=269 (55%)   2597s      mean=0.520 LLR=+0.88 (game LLR=+0.80) [CONTINUE]
 491 games  +112 =287 -92   +14 Elo +/- 20   3fold=270 (55%)   2599s      mean=0.520 LLR=+0.88 (game LLR=+0.80) [CONTINUE]
 492 games  +112 =288 -92   +14 Elo +/- 20   3fold=271 (55%)   2600s      mean=0.520 LLR=+0.88 (game LLR=+0.80) [CONTINUE]
 493 games  +113 =288 -92   +15 Elo +/- 20   3fold=271 (55%)   2602s      mean=0.521 LLR=+0.89 (game LLR=+0.85) [CONTINUE]
 494 games  +113 =289 -92   +15 Elo +/- 20   3fold=272 (55%)   2604s      mean=0.521 LLR=+0.95 (game LLR=+0.85) [CONTINUE]
 495 games  +113 =290 -92   +15 Elo +/- 20   3fold=273 (55%)   2611s      mean=0.521 LLR=+0.95 (game LLR=+0.85) [CONTINUE]
 496 games  +113 =291 -92   +15 Elo +/- 20   3fold=273 (55%)   2626s      mean=0.521 LLR=+0.95 (game LLR=+0.86) [CONTINUE]
 497 games  +113 =292 -92   +15 Elo +/- 20   3fold=274 (55%)   2626s      mean=0.521 LLR=+0.95 (game LLR=+0.86) [CONTINUE]
 498 games  +113 =293 -92   +15 Elo +/- 20   3fold=275 (55%)   2631s      mean=0.521 LLR=+0.95 (game LLR=+0.86) [CONTINUE]
 499 games  +113 =294 -92   +15 Elo +/- 20   3fold=276 (55%)   2631s      mean=0.521 LLR=+0.95 (game LLR=+0.86) [CONTINUE]
 500 games  +113 =295 -92   +15 Elo +/- 20   3fold=277 (55%)   2633s      mean=0.521 LLR=+0.96 (game LLR=+0.86) [CONTINUE]
 501 games  +113 =296 -92   +15 Elo +/- 19   3fold=278 (55%)   2645s      mean=0.521 LLR=+0.96 (game LLR=+0.86) [CONTINUE]
 502 games  +113 =297 -92   +15 Elo +/- 19   3fold=279 (56%)   2650s      mean=0.521 LLR=+0.96 (game LLR=+0.86) [CONTINUE]
 503 games  +113 =298 -92   +15 Elo +/- 19   3fold=280 (56%)   2654s      mean=0.521 LLR=+0.96 (game LLR=+0.86) [CONTINUE]
 504 games  +114 =298 -92   +15 Elo +/- 19   3fold=280 (56%)   2660s      mean=0.522 LLR=+0.96 (game LLR=+0.92) [CONTINUE]
 505 games  +115 =298 -92   +16 Elo +/- 19   3fold=280 (55%)   2663s      mean=0.523 LLR=+0.96 (game LLR=+0.97) [CONTINUE]
 506 games  +116 =298 -92   +16 Elo +/- 19   3fold=280 (55%)   2663s      mean=0.524 LLR=+0.96 (game LLR=+1.02) [CONTINUE]
 507 games  +116 =299 -92   +16 Elo +/- 19   3fold=281 (55%)   2675s      mean=0.524 LLR=+1.02 (game LLR=+1.02) [CONTINUE]
 508 games  +116 =300 -92   +16 Elo +/- 19   3fold=282 (56%)   2677s      mean=0.524 LLR=+1.02 (game LLR=+1.03) [CONTINUE]
 509 games  +116 =300 -93   +16 Elo +/- 19   3fold=282 (55%)   2685s      mean=0.523 LLR=+1.02 (game LLR=+0.97) [CONTINUE]
 510 games  +117 =300 -93   +16 Elo +/- 19   3fold=282 (55%)   2691s      mean=0.524 LLR=+0.95 (game LLR=+1.02) [CONTINUE]
 511 games  +118 =300 -93   +17 Elo +/- 19   3fold=282 (55%)   2695s      mean=0.524 LLR=+1.06 (game LLR=+1.07) [CONTINUE]
 512 games  +118 =301 -93   +17 Elo +/- 19   3fold=283 (55%)   2704s      mean=0.524 LLR=+1.06 (game LLR=+1.07) [CONTINUE]
 513 games  +118 =302 -93   +17 Elo +/- 19   3fold=284 (55%)   2705s      mean=0.524 LLR=+1.12 (game LLR=+1.07) [CONTINUE]
 514 games  +118 =303 -93   +17 Elo +/- 19   3fold=285 (55%)   2706s      mean=0.524 LLR=+1.12 (game LLR=+1.08) [CONTINUE]
 515 games  +119 =303 -93   +18 Elo +/- 19   3fold=285 (55%)   2710s      mean=0.525 LLR=+1.12 (game LLR=+1.13) [CONTINUE]
 516 games  +119 =304 -93   +18 Elo +/- 19   3fold=286 (55%)   2718s      mean=0.525 LLR=+1.12 (game LLR=+1.13) [CONTINUE]
 517 games  +119 =304 -94   +17 Elo +/- 19   3fold=286 (55%)   2726s      mean=0.524 LLR=+1.12 (game LLR=+1.07) [CONTINUE]
 518 games  +119 =305 -94   +17 Elo +/- 19   3fold=287 (55%)   2732s      mean=0.524 LLR=+1.13 (game LLR=+1.07) [CONTINUE]
 519 games  +120 =305 -94   +17 Elo +/- 19   3fold=287 (55%)   2736s      mean=0.525 LLR=+1.13 (game LLR=+1.12) [CONTINUE]
 520 games  +120 =306 -94   +17 Elo +/- 19   3fold=288 (55%)   2736s      mean=0.525 LLR=+1.13 (game LLR=+1.13) [CONTINUE]
 521 games  +120 =307 -94   +17 Elo +/- 19   3fold=288 (55%)   2741s      mean=0.525 LLR=+1.19 (game LLR=+1.13) [CONTINUE]
 522 games  +121 =307 -94   +18 Elo +/- 19   3fold=288 (55%)   2755s      mean=0.526 LLR=+1.19 (game LLR=+1.18) [CONTINUE]
 523 games  +122 =307 -94   +19 Elo +/- 19   3fold=288 (55%)   2758s      mean=0.527 LLR=+1.19 (game LLR=+1.23) [CONTINUE]
 524 games  +122 =307 -95   +18 Elo +/- 19   3fold=288 (55%)   2766s      mean=0.526 LLR=+1.25 (game LLR=+1.17) [CONTINUE]
 525 games  +122 =308 -95   +18 Elo +/- 19   3fold=289 (55%)   2767s      mean=0.526 LLR=+1.26 (game LLR=+1.17) [CONTINUE]
 526 games  +123 =308 -95   +19 Elo +/- 19   3fold=289 (55%)   2771s      mean=0.527 LLR=+1.26 (game LLR=+1.23) [CONTINUE]
 527 games  +123 =309 -95   +18 Elo +/- 19   3fold=290 (55%)   2771s      mean=0.527 LLR=+1.26 (game LLR=+1.23) [CONTINUE]
 528 games  +123 =309 -96   +18 Elo +/- 19   3fold=290 (55%)   2785s      mean=0.526 LLR=+1.26 (game LLR=+1.17) [CONTINUE]
 529 games  +123 =310 -96   +18 Elo +/- 19   3fold=291 (55%)   2790s      mean=0.526 LLR=+1.26 (game LLR=+1.17) [CONTINUE]
 530 games  +123 =311 -96   +18 Elo +/- 19   3fold=292 (55%)   2794s      mean=0.525 LLR=+1.26 (game LLR=+1.17) [CONTINUE]
 531 games  +124 =311 -96   +18 Elo +/- 19   3fold=292 (55%)   2795s      mean=0.526 LLR=+1.26 (game LLR=+1.22) [CONTINUE]
 532 games  +125 =311 -96   +19 Elo +/- 19   3fold=292 (55%)   2798s      mean=0.527 LLR=+1.26 (game LLR=+1.28) [CONTINUE]
 533 games  +125 =312 -96   +19 Elo +/- 19   3fold=293 (55%)   2815s      mean=0.527 LLR=+1.32 (game LLR=+1.28) [CONTINUE]
 534 games  +125 =313 -96   +19 Elo +/- 19   3fold=294 (55%)   2817s      mean=0.527 LLR=+1.38 (game LLR=+1.28) [CONTINUE]
 535 games  +125 =314 -96   +19 Elo +/- 19   3fold=294 (55%)   2818s      mean=0.527 LLR=+1.38 (game LLR=+1.28) [CONTINUE]
 536 games  +126 =314 -96   +19 Elo +/- 19   3fold=294 (55%)   2823s      mean=0.528 LLR=+1.39 (game LLR=+1.33) [CONTINUE]
 537 games  +127 =314 -96   +20 Elo +/- 19   3fold=294 (55%)   2825s      mean=0.529 LLR=+1.45 (game LLR=+1.39) [CONTINUE]
 538 games  +127 =315 -96   +20 Elo +/- 19   3fold=295 (55%)   2831s      mean=0.529 LLR=+1.55 (game LLR=+1.39) [CONTINUE]
